geoAreaName,type_of_product_desc,country+type,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,M2000,M2001,M2002,M2003,M2004,M2005,M2006,M2007,M2008,M2009,M2010,M2011,M2012,M2013,M2014,M2015,M2016,M2017,G2000,G2001,G2002,G2003,G2004,G2005,G2006,G2007,G2008,G2009,G2010,G2011,G2012,G2013,G2014,G2015,G2016,G2017
Thailand,Non-metallic minerals,ThailandNon-metallic minerals,0.78783,0.75932,0.89617,0.93571,1.01594,0.9599,1.0587,0.8246,0.76691,0.80616,0.80006,0.89866,0.84711,0.84067,0.83884,0.83258,0.82387,0.80993,2.72437,2.6912,3.34363,3.71423,4.25683,4.16335,4.79077,3.91217,3.68177,3.82416,4.06056,4.57738,4.60595,4.67315,4.69006,4.77883,4.86945,4.96181,3.37,2.49,5.27,6.39,5.56,3.52,4.34,4.85,1.19,-1.19,6.99,0.36,6.74,2.22,0.55,2.72,2.97,3.67
Thailand,Petroleum,ThailandPetroleum,0.16012,0.15179,0.16059,0.1661,0.17419,0.1661,0.15712,0.14761,0.14117,0.14416,0.14194,0.14274,0.14141,0.14276,0.14043,0.13952,0.13798,0.13557,0.55372,0.53796,0.59917,0.65931,0.72985,0.72042,0.711,0.70032,0.67771,0.68383,0.7204,0.72705,0.7689,0.79358,0.78517,0.80081,0.81552,0.83052,3.37,2.49,5.27,6.39,5.56,3.52,4.34,4.85,1.19,-1.19,6.99,0.36,6.74,2.22,0.55,2.72,2.97,3.67
Thailand,Wild catch and harvest,ThailandWild catch and harvest,0.01217,0.01137,0.01078,0.00983,0.00978,0.0095,0.00821,0.0062,0.00538,0.00556,0.00476,0.00516,0.00449,0.00491,0.00472,0.00437,0.00402,0.00367,0.04207,0.04031,0.04024,0.03903,0.04097,0.04119,0.03716,0.02942,0.02583,0.0264,0.02416,0.02627,0.02443,0.0273,0.02637,0.02506,0.02377,0.0225,3.37,2.49,5.27,6.39,5.56,3.52,4.34,4.85,1.19,-1.19,6.99,0.36,6.74,2.22,0.55,2.72,2.97,3.67
Thailand,Wood,ThailandWood,0.0825,0.08301,0.07464,0.08711,0.08374,0.07985,0.07261,0.07054,0.06785,0.06436,0.05953,0.05649,0.05357,0.05094,0.04992,0.04702,0.04522,0.04322,0.28529,0.2942,0.27847,0.34577,0.35089,0.34632,0.32856,0.33467,0.32572,0.30529,0.30215,0.28772,0.29126,0.28315,0.27913,0.26987,0.26725,0.26477,3.37,2.49,5.27,6.39,5.56,3.52,4.34,4.85,1.19,-1.19,6.99,0.36,6.74,2.22,0.55,2.72,2.97,3.67
Timor-Leste,Total or no breakdown,Timor-LesteTotal or no breakdown,0.78611,0.67893,0.82444,0.749,1.90366,2.21903,1.62733,1.22464,1.37714,1.48957,2.41171,1.11039,1.85131,2.29977,3.13288,2.62133,2.62848,2.88812,1.05762,0.97411,1.06434,0.91869,3.69317,5.67987,5.77665,4.50212,5.50143,5.51883,8.69123,4.3883,7.51211,8.11166,7.97993,7.88797,7.80063,7.71733,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Biomass,Timor-LesteBiomass,0.78611,0.67893,0.82444,0.749,0.4701,0.35949,0.27537,0.22483,0.21901,0.2864,0.28156,0.17638,0.19973,0.25536,0.33556,0.28033,0.27995,0.30638,1.05762,0.97411,1.06434,0.91869,0.91202,0.92017,0.97748,0.82653,0.87491,1.0611,1.01467,0.69708,0.81044,0.90068,0.85474,0.84355,0.83082,0.81867,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Crop residues,Timor-LesteCrop residues,0.29882,0.24418,0.31349,0.26987,0.17473,0.14124,0.11472,0.08076,0.09004,0.12663,0.12948,0.05921,0.06728,0.09243,0.1205,0.10052,0.10053,0.11017,0.40203,0.35035,0.40471,0.33101,0.33898,0.36153,0.40723,0.2969,0.35971,0.46916,0.4666,0.23398,0.27299,0.32602,0.30694,0.30248,0.29834,0.29438,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Crops,Timor-LesteCrops,0.29842,0.2698,0.31275,0.29198,0.18924,0.14154,0.10718,0.09388,0.08365,0.11176,0.10342,0.07298,0.08915,0.113,0.1465,0.12255,0.12289,0.13504,0.40149,0.3871,0.40375,0.35813,0.36713,0.36229,0.38047,0.34513,0.33418,0.41409,0.37269,0.28844,0.36173,0.39857,0.37316,0.36876,0.3647,0.36083,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Ferrous ores,Timor-LesteFerrous ores,,,,,,0.00064,,,,,,,,0.01245,0.01887,0.01711,0.01845,0.02167,0,0,0,0,0,0.00163,0,0,0,0,0,0,0,0.04392,0.04807,0.05147,0.05475,0.05789,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Fossil fuels,Timor-LesteFossil fuels,,,,,1.33893,1.79245,1.35196,0.99981,1.15813,1.1867,2.13015,0.93401,1.65158,2.01298,2.75075,2.29932,2.30405,2.52998,0,0,0,0,2.59758,4.58799,4.79916,3.67559,4.62652,4.39671,7.67655,3.69122,6.70167,7.10008,7.0066,6.91899,6.83779,6.76035,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Natural gas,Timor-LesteNatural gas,,,,,,,,,,,1.03505,,0.80689,1.06553,1.46164,1.22634,1.23335,1.35911,0,0,0,0,0,0,0,0,0,0,3.73005,0,3.27416,3.7583,3.72303,3.69023,3.66024,3.63168,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Grazed biomass and fodder crops,Timor-LesteGrazed biomass and fodder crops,0.08173,0.07037,0.10014,0.09137,0.0494,0.03657,0.0264,0.02554,0.02372,0.0258,0.02687,0.02504,0.02539,0.02986,0.0411,0.03448,0.03467,0.0382,0.10996,0.10097,0.12928,0.11207,0.09584,0.09361,0.09371,0.09388,0.09476,0.09558,0.09682,0.09896,0.10304,0.10532,0.1047,0.10375,0.10289,0.10207,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Metal ores,Timor-LesteMetal ores,,,,,0.00018,0.00073,,,,,,,,0.0125,0.01893,0.01715,0.01849,0.02171,0,0,0,0,0.00035,0.00188,0,0,0,0,0,0,0,0.04409,0.04821,0.05161,0.05487,0.058,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Non-ferrous ores,Timor-LesteNon-ferrous ores,,,,,0.00018,0.0001,,,,,,,,5.00E-05,6.00E-05,4.00E-05,4.00E-05,4.00E-05,0,0,0,0,0.00035,0.00025,0,0,0,0,0,0,0,0.00016,0.00015,0.00013,0.00012,0.00011,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Non-metallic minerals - industrial or agricultural dominant,Timor-LesteNon-metallic minerals - industrial or agricultural dominant,,,,,0.00049,0.00019,,,,,,,,0.00083,0.00123,0.0011,0.00117,0.00137,0,0,0,0,0.00095,0.00047,0,0,0,0,0,0,0,0.00294,0.00313,0.00331,0.00348,0.00365,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Non-metallic minerals - construction dominant,Timor-LesteNon-metallic minerals - construction dominant,,,,,0.09396,0.06617,,,,0.01647,,,,0.01811,0.02641,0.02343,0.02482,0.02869,0,0,0,0,0.18228,0.16936,0,0,0,0.06102,0,0,0,0.06387,0.06726,0.07051,0.07365,0.07666,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Non-metallic minerals,Timor-LesteNon-metallic minerals,,,,,0.09445,0.06635,,,,0.01647,,,,0.01894,0.02763,0.02453,0.02599,0.03006,0,0,0,0,0.18323,0.16984,0,0,0,0.06102,0,0,0,0.0668,0.07039,0.07382,0.07714,0.08031,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Petroleum,Timor-LestePetroleum,,,,,1.33893,1.79245,1.35196,0.99981,1.15813,1.1867,1.09511,0.93401,0.84468,0.94745,1.28911,1.07298,1.0707,1.17087,0,0,0,0,2.59758,4.58799,4.79916,3.67559,4.62652,4.39671,3.9465,3.69122,3.4275,3.34179,3.28357,3.22876,3.17755,3.12867,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Wild catch and harvest,Timor-LesteWild catch and harvest,0.00309,0.00278,0.00312,0.00327,0.00212,0.00143,0.00091,0.00078,0.0008,0.00093,0.00112,0.00115,0.00119,0.00132,0.00179,0.00155,0.0016,0.0018,0.00415,0.00399,0.00403,0.00401,0.00411,0.00365,0.00324,0.00286,0.00318,0.00344,0.00405,0.00456,0.00482,0.00467,0.00456,0.00465,0.00474,0.00482,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Timor-Leste,Wood,Timor-LesteWood,0.10405,0.09179,0.09495,0.09252,0.05461,0.03871,0.02615,0.02387,0.0208,0.02128,0.02068,0.018,0.01672,0.01874,0.02567,0.02124,0.02027,0.02117,0.13999,0.1317,0.12258,0.11348,0.10595,0.09909,0.09283,0.08777,0.08308,0.07883,0.07452,0.07114,0.06786,0.0661,0.06538,0.0639,0.06015,0.05657,11.82,14.17,-8.87,-4.7,-2.16,0.61,-6.12,8.1,9.33,8.06,7.53,3.94,4.16,0.33,2.58,1.02,1.42,-5.95
Togo,Total or no breakdown,TogoTotal or no breakdown,5.74811,6.03479,6.35774,4.44073,4.85729,4.60523,5.86551,5.29943,7.40403,6.23967,6.23774,7.37375,7.47581,6.72205,6.9567,6.73291,6.51344,6.36835,3.1783,3.27123,3.48297,2.52887,2.66816,2.34857,2.98928,2.59802,3.67646,3.18276,3.2863,4.02423,4.23271,3.93337,4.20076,4.1902,4.17232,4.15438,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Biomass,TogoBiomass,4.19126,4.39287,4.29706,4.09749,3.83595,3.90058,3.94287,3.97655,3.93546,4.03409,3.8612,3.70651,3.84656,3.28665,3.58183,3.44941,3.3158,3.22208,2.31747,2.3812,2.35407,2.33341,2.10713,1.98921,2.00943,1.94949,1.95415,2.05773,2.03424,2.02283,2.17787,1.92316,2.16287,2.14673,2.124,2.10191,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Crop residues,TogoCrop residues,1.35874,1.49426,1.4477,1.36525,1.35388,1.33152,1.35439,1.37355,1.37501,1.43911,1.37288,1.35535,1.43875,1.13799,1.34138,1.29311,1.24829,1.21799,0.75129,0.80998,0.7931,0.77748,0.7437,0.67905,0.69025,0.67338,0.68276,0.73407,0.72329,0.73968,0.8146,0.66589,0.80998,0.80476,0.79962,0.79455,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Crops,TogoCrops,0.99472,1.07174,1.08672,1.03127,1.04009,1.00868,1.05375,1.0452,1.02657,1.12051,1.08048,1.01114,1.07096,0.86617,1.0149,0.98,0.94755,0.92597,0.55001,0.58095,0.59534,0.58728,0.57133,0.5144,0.53703,0.5124,0.50974,0.57156,0.56924,0.55183,0.60636,0.50683,0.61284,0.6099,0.60697,0.60405,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Ferrous ores,TogoFerrous ores,0.02451,0.02433,0.02475,0.02195,0.0196,0.01677,,0.00371,,0.00516,0.00653,0.01701,0.00182,,0.01506,0.0104,0.00621,0.00246,0.01355,0.01319,0.01356,0.0125,0.01077,0.00855,0,0.00182,0,0.00263,0.00344,0.00928,0.00103,0,0.00909,0.00647,0.00398,0.0016,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Fossil fuels,TogoFossil fuels,0.11789,0.09239,0.10602,0.1254,0.12302,0.12007,0.08873,0.09999,0.10197,0.23443,0.20811,0.17063,0.14445,0.14025,0.13677,0.13549,0.13419,0.13412,0.06519,0.05008,0.05808,0.07141,0.06757,0.06123,0.04522,0.04902,0.05063,0.11958,0.10964,0.09312,0.08178,0.08207,0.08259,0.08432,0.08596,0.08749,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Grazed biomass and fodder crops,TogoGrazed biomass and fodder crops,0.38103,0.3889,0.37517,0.36266,0.38091,0.46457,0.46966,0.47887,0.49804,0.49216,0.47426,0.46127,0.50788,0.50106,0.48639,0.47715,0.4683,0.46415,0.21069,0.21081,0.20553,0.20653,0.20924,0.23692,0.23935,0.23476,0.2473,0.25104,0.24986,0.25174,0.28756,0.29319,0.2937,0.29695,0.29998,0.30279,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Metal ores,TogoMetal ores,0.0251,0.02513,0.0254,0.0223,0.02073,0.55056,0.60367,0.86816,0.96702,1.00697,0.76934,1.14642,1.19615,1.27951,1.19395,1.21723,1.23661,1.26445,0.01388,0.01362,0.01391,0.0127,0.01139,0.28077,0.30765,0.42561,0.48017,0.51364,0.40532,0.62566,0.67725,0.7487,0.72096,0.75754,0.79213,0.82486,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Non-ferrous ores,TogoNon-ferrous ores,0.0006,0.00081,0.00064,0.00035,0.00113,0.53379,0.60367,0.86445,0.96702,1.00181,0.76281,1.12941,1.19434,1.27951,1.17889,1.20683,1.2304,1.26199,0.00033,0.00044,0.00035,0.0002,0.00062,0.27222,0.30765,0.4238,0.48017,0.51101,0.40188,0.61637,0.67622,0.7487,0.71187,0.75107,0.78816,0.82326,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Non-metallic minerals - industrial or agricultural dominant,TogoNon-metallic minerals - industrial or agricultural dominant,0.06603,,0.0216,0.19554,0.02924,0.03403,0.40357,0.00623,0.09341,0.0227,,,0.04177,0.05033,,,,,0.03651,0,0.01183,0.11135,0.01606,0.01735,0.20568,0.00305,0.04638,0.01158,0,0,0.02365,0.02945,0,0,0,0,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Non-metallic minerals - construction dominant,TogoNon-metallic minerals - construction dominant,1.34783,1.52441,1.90766,,0.84834,,0.82667,0.3485,2.30616,0.94147,1.39909,2.35018,2.24688,1.96531,2.04415,1.93077,1.82685,1.74771,0.74525,0.82632,1.04508,0,0.466,0,0.4213,0.17085,1.14512,0.48023,0.7371,1.28262,1.27215,1.14999,1.23435,1.20161,1.17022,1.14011,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Non-metallic minerals,TogoNon-metallic minerals,1.41385,1.52441,1.92927,0.19554,0.87758,0.03403,1.23025,0.35473,2.39958,0.96418,1.39909,2.35018,2.28864,2.01564,2.04415,1.93077,1.82685,1.74771,0.78176,0.82632,1.05691,0.11135,0.48207,0.01735,0.62698,0.1739,1.19151,0.49181,0.7371,1.28262,1.2958,1.17944,1.23435,1.20161,1.17022,1.14011,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Petroleum,TogoPetroleum,0.11789,0.09239,0.10602,0.1254,0.12302,0.12007,0.08873,0.09999,0.10197,0.23443,0.20811,0.17063,0.14445,0.14025,0.13677,0.13549,0.13419,0.13412,0.06519,0.05008,0.05808,0.07141,0.06757,0.06123,0.04522,0.04902,0.05063,0.11958,0.10964,0.09312,0.08178,0.08207,0.08259,0.08432,0.08596,0.08749,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Wild catch and harvest,TogoWild catch and harvest,0.01684,0.01509,0.01038,0.01317,0.01126,0.01498,0.01199,0.01144,0.01026,0.01201,0.01946,0.02101,0.01882,0.01737,0.01637,0.01597,0.01557,0.01534,0.00931,0.00818,0.00568,0.0075,0.00618,0.00764,0.00611,0.00561,0.00509,0.00613,0.01025,0.01147,0.01066,0.01016,0.00988,0.00994,0.00997,0.01,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Togo,Wood,TogoWood,1.43994,1.42288,1.37709,1.32513,1.04981,1.08083,1.05307,1.0675,1.02559,0.9703,0.91413,0.85775,0.81014,0.76405,0.72281,0.68318,0.63609,0.59863,0.79618,0.77129,0.75441,0.75463,0.57667,0.5512,0.53668,0.52334,0.50925,0.49494,0.4816,0.46812,0.45869,0.44708,0.43646,0.42518,0.40746,0.39051,-3.86,-1.93,1.14,4.05,-3.46,-7.11,-0.04,-3.8,1.27,2.71,3.28,8.82,8.99,8.58,8.42,8.28,8.14,1.79
Tonga,Total or no breakdown,TongaTotal or no breakdown,1.02765,1.02846,0.99829,1.01011,1.04448,1.02287,1.20547,1.80743,1.83093,5.96785,3.35359,2.8497,3.50609,4.69365,3.97173,4.08784,4.20446,4.33728,3.41575,3.50743,3.50606,3.60033,3.68706,3.6448,4.23342,6.04329,6.27197,20.79348,12.04012,10.47173,12.95216,16.73801,14.39509,15.28074,16.132,16.94934,3.25,0.93,3.93,-0.51,-2.5,-1.09,-2.96,-3.33,3.94,-5.67,0.71,7.26,1.63,1.27,2.77,1.42,6.2,2.45
Tonga,Total or no breakdown,TongaTotal or no breakdown,1.02765,1.02846,0.99829,1.01011,1.04448,1.02287,1.20547,1.80743,1.83093,5.96785,3.35359,2.8497,3.50609,4.69365,3.97173,4.08784,4.20446,4.33728,3.41575,3.50743,3.50606,3.60033,3.68706,3.6448,4.23342,6.04329,6.27197,20.79348,12.04012,10.47173,12.95216,16.73801,14.39509,15.28074,16.132,16.94934,3.25,0.93,3.93,-0.51,-2.5,-1.09,-2.96,-3.33,3.94,-5.67,0.71,7.26,1.63,1.27,2.77,1.42,6.2,2.45
Tonga,Biomass,TongaBiomass,0.72944,0.70222,0.67652,0.66867,0.67525,0.6685,0.83231,1.40759,1.36397,1.31164,1.2789,1.18568,1.14317,1.20363,1.19117,1.20322,1.21721,1.23706,2.42454,2.39482,2.37599,2.38333,2.38365,2.38208,2.92293,4.7064,4.67236,4.57006,4.59152,4.357,4.22309,4.29227,4.31727,4.49773,4.6703,4.83421,3.25,0.93,3.93,-0.51,-2.5,-1.09,-2.96,-3.33,3.94,-5.67,0.71,7.26,1.63,1.27,2.77,1.42,6.2,2.45
Tonga,Biomass,TongaBiomass,0.72944,0.70222,0.67652,0.66867,0.67525,0.6685,0.83231,1.40759,1.36397,1.31164,1.2789,1.18568,1.14317,1.20363,1.19117,1.20322,1.21721,1.23706,2.42454,2.39482,2.37599,2.38333,2.38365,2.38208,2.92293,4.7064,4.67236,4.57006,4.59152,4.357,4.22309,4.29227,4.31727,4.49773,4.6703,4.83421,3.25,0.93,3.93,-0.51,-2.5,-1.09,-2.96,-3.33,3.94,-5.67,0.71,7.26,1.63,1.27,2.77,1.42,6.2,2.45
Tonga,Crop residues,TongaCrop residues,0.31155,0.30373,0.29279,0.28659,0.28759,0.28339,0.36942,0.72716,0.69887,0.68063,0.64833,0.62531,0.59088,0.60888,0.60935,0.62078,0.63264,0.64726,1.03553,1.03583,1.02829,1.02149,1.01519,1.00981,1.29736,2.43133,2.39403,2.37148,2.32764,2.29782,2.18282,2.17132,2.20852,2.32054,2.42735,2.52937,3.25,0.93,3.93,-0.51,-2.5,-1.09,-2.96,-3.33,3.94,-5.67,0.71,7.26,1.63,1.27,2.77,1.42,6.2,2.45
Algeria,Wild catch and harvest,AlgeriaWild catch and harvest,0.00109,0.00123,0.00119,0.00125,0.001,0.00102,0.00115,0.00111,0.00101,0.00099,0.00076,0.00078,0.00078,0.00074,0.0007,0.00067,0.00065,0.00064,0.00385,0.00443,0.00448,0.00497,0.00411,0.00435,0.00494,0.00484,0.00443,0.00434,0.00338,0.00352,0.00355,0.00342,0.00329,0.00321,0.00314,0.00307,2.4,1.66,4.26,5.84,2.93,4.44,0.21,1.81,0.74,-0.13,1.75,0.98,1.4,0.76,1.71,1.6,1.1,-0.75
Algeria,Wood,AlgeriaWood,0.04615,0.04659,0.04458,0.04504,0.0452,0.04298,0.03926,0.04099,0.03926,0.04167,0.04234,0.04191,0.04219,0.04131,0.04116,0.03969,0.0393,0.03959,0.16344,0.16774,0.16737,0.179,0.18491,0.18364,0.16812,0.17874,0.1725,0.18285,0.18898,0.1888,0.19264,0.18998,0.19259,0.18893,0.18958,0.19031,2.4,1.66,4.26,5.84,2.93,4.44,0.21,1.81,0.74,-0.13,1.75,0.98,1.4,0.76,1.71,1.6,1.1,-0.75
Angola,Total or no breakdown,AngolaTotal or no breakdown,1.12298,1.32866,1.24266,1.32847,1.27251,1.25493,1.28373,1.26604,1.13726,1.45651,1.34194,1.37599,1.19457,1.36727,1.2408,1.29664,1.38804,1.48215,2.46334,2.91003,3.01257,3.20197,3.28357,3.59404,3.96094,4.29765,4.1413,5.16192,4.81205,4.9264,4.47988,5.19485,4.77241,4.86459,4.90513,4.94033,-0.27,-0.21,10.78,-0.43,7.19,11.03,7.68,9.89,7.12,-2.81,1.08,-0.22,4.71,1.29,1.22,-2.47,-5.82,-3.41
Angola,Biomass,AngolaBiomass,0.61734,0.66093,0.64251,0.65308,0.61628,0.57522,0.51642,0.49654,0.46821,0.55291,0.56191,0.58003,0.42419,0.57547,0.44081,0.45567,0.48791,0.52111,1.35418,1.44757,1.55763,1.57411,1.59024,1.6474,1.5934,1.68556,1.70497,1.95954,2.01496,2.07667,1.5908,2.18646,1.69548,1.70955,1.72422,1.73698,-0.27,-0.21,10.78,-0.43,7.19,11.03,7.68,9.89,7.12,-2.81,1.08,-0.22,4.71,1.29,1.22,-2.47,-5.82,-3.41
Angola,Crop residues,AngolaCrop residues,0.14563,0.16908,0.17512,0.17965,0.18339,0.17354,0.149,0.14462,0.12953,0.16743,0.17199,0.1793,0.10499,0.17848,0.13016,0.13554,0.14591,0.15659,0.31944,0.37033,0.42454,0.43299,0.4732,0.49699,0.45973,0.49092,0.47167,0.59337,0.61673,0.64196,0.39375,0.67812,0.50063,0.50851,0.51561,0.52196,-0.27,-0.21,10.78,-0.43,7.19,11.03,7.68,9.89,7.12,-2.81,1.08,-0.22,4.71,1.29,1.22,-2.47,-5.82,-3.41
Angola,Crops,AngolaCrops,0.21011,0.24333,0.25463,0.26556,0.28341,0.259,0.23914,0.23175,0.22449,0.27967,0.28327,0.29536,0.21784,0.29765,0.21371,0.22418,0.24292,0.26227,0.46089,0.53294,0.61729,0.64006,0.73132,0.74176,0.73787,0.78669,0.81746,0.99116,1.01578,1.05748,0.81696,1.13091,0.82197,0.84106,0.85844,0.87422,-0.27,-0.21,10.78,-0.43,7.19,11.03,7.68,9.89,7.12,-2.81,1.08,-0.22,4.71,1.29,1.22,-2.47,-5.82,-3.41
Angola,Fossil fuels,AngolaFossil fuels,0.01081,0.06903,0.05848,0.07662,0.07007,0.04707,0.06105,0.05433,0.07084,0.06679,0.06476,0.06586,0.07426,0.06758,0.07348,0.08578,0.08853,0.0913,0.02371,0.15118,0.14178,0.18467,0.1808,0.1348,0.18838,0.18444,0.25796,0.23672,0.23224,0.23581,0.27848,0.25678,0.2826,0.32182,0.31286,0.30431,-0.27,-0.21,10.78,-0.43,7.19,11.03,7.68,9.89,7.12,-2.81,1.08,-0.22,4.71,1.29,1.22,-2.47,-5.82,-3.41
Angola,Natural gas,AngolaNatural gas,0.01081,0.00975,0.00963,0.01013,0.01054,0.00794,0.00744,0.00796,0.00587,0.00591,0.00604,0.00592,0.00552,0.00276,0.00199,0.00209,0.00284,0.00364,0.02371,0.02135,0.02335,0.02442,0.02719,0.02274,0.02295,0.02704,0.02138,0.02093,0.02166,0.02118,0.02071,0.0105,0.00765,0.00783,0.01005,0.01212,-0.27,-0.21,10.78,-0.43,7.19,11.03,7.68,9.89,7.12,-2.81,1.08,-0.22,4.71,1.29,1.22,-2.47,-5.82,-3.41
Angola,Grazed biomass and fodder crops,AngolaGrazed biomass and fodder crops,0.17444,0.16235,0.13626,0.13269,0.07927,0.08135,0.07223,0.06877,0.06682,0.0586,0.06017,0.05846,0.05698,0.05555,0.05423,0.05343,0.05454,0.05562,0.38265,0.35559,0.33032,0.31982,0.20454,0.23297,0.22286,0.23343,0.24332,0.20768,0.21575,0.2093,0.21367,0.21107,0.20858,0.20044,0.19272,0.1854,-0.27,-0.21,10.78,-0.43,7.19,11.03,7.68,9.89,7.12,-2.81,1.08,-0.22,4.71,1.29,1.22,-2.47,-5.82,-3.41
Angola,Non-metallic minerals - industrial or agricultural dominant,AngolaNon-metallic minerals - industrial or agricultural dominant,0.44382,0.51463,0.43745,0.48191,0.46473,0.46868,0.54398,0.50444,0.41685,0.42933,0.37029,0.35623,0.32827,0.35132,0.3494,0.36026,0.3843,0.40903,0.97354,1.12714,1.0605,1.16152,1.19917,1.34225,1.67844,1.71237,1.51795,1.52155,1.32782,1.27539,1.23108,1.33483,1.34386,1.35157,1.35806,1.36338,-0.27,-0.21,10.78,-0.43,7.19,11.03,7.68,9.89,7.12,-2.81,1.08,-0.22,4.71,1.29,1.22,-2.47,-5.82,-3.41
